company_1,date_1,tempo_segment_1,chroma_stft_segment_1,rmse_segment_1,spec_cent_segment_1,spec_bw_segment_1,rolloff_segment_1,zcr_segment_1,mfcc_segment_1,company_2,date_2,tempo_segment_2,chroma_stft_segment_2,rmse_segment_2,spec_cent_segment_2,spec_bw_segment_2,rolloff_segment_2,zcr_segment_2,mfcc_segment_2,company_3,date_3,tempo_segment_3,chroma_stft_segment_3,rmse_segment_3,spec_cent_segment_3,spec_bw_segment_3,rolloff_segment_3,zcr_segment_3,mfcc_segment_3,company_4,date_4,tempo_segment_4,chroma_stft_segment_4,rmse_segment_4,spec_cent_segment_4,spec_bw_segment_4,rolloff_segment_4,zcr_segment_4,mfcc_segment_4,company_5,date_5,tempo_segment_5,chroma_stft_segment_5,rmse_segment_5,spec_cent_segment_5,spec_bw_segment_5,rolloff_segment_5,zcr_segment_5,mfcc_segment_5,company_6,date_6,tempo_segment_6,chroma_stft_segment_6,rmse_segment_6,spec_cent_segment_6,spec_bw_segment_6,rolloff_segment_6,zcr_segment_6,mfcc_segment_6,company_7,date_7,tempo_segment_7,chroma_stft_segment_7,rmse_segment_7,spec_cent_segment_7,spec_bw_segment_7,rolloff_segment_7,zcr_segment_7,mfcc_segment_7,company_8,date_8,tempo_segment_8,chroma_stft_segment_8,rmse_segment_8,spec_cent_segment_8,spec_bw_segment_8,rolloff_segment_8,zcr_segment_8,mfcc_segment_8,company_9,date_9,tempo_segment_9,chroma_stft_segment_9,rmse_segment_9,spec_cent_segment_9,spec_bw_segment_9,rolloff_segment_9,zcr_segment_9,mfcc_segment_9,company_10,date_10,tempo_segment_10,chroma_stft_segment_10,rmse_segment_10,spec_cent_segment_10,spec_bw_segment_10,rolloff_segment_10,zcr_segment_10,mfcc_segment_10,company_11,date_11,tempo_segment_11,chroma_stft_segment_11,rmse_segment_11,spec_cent_segment_11,spec_bw_segment_11,rolloff_segment_11,zcr_segment_11,mfcc_segment_11,company_12,date_12,tempo_segment_12,chroma_stft_segment_12,rmse_segment_12,spec_cent_segment_12,spec_bw_segment_12,rolloff_segment_12,zcr_segment_12,mfcc_segment_12,company_13,date_13,tempo_segment_13,chroma_stft_segment_13,rmse_segment_13,spec_cent_segment_13,spec_bw_segment_13,rolloff_segment_13,zcr_segment_13,mfcc_segment_13,company_14,date_14,tempo_segment_14,chroma_stft_segment_14,rmse_segment_14,spec_cent_segment_14,spec_bw_segment_14,rolloff_segment_14,zcr_segment_14,mfcc_segment_14,company_15,date_15,tempo_segment_15,chroma_stft_segment_15,rmse_segment_15,spec_cent_segment_15,spec_bw_segment_15,rolloff_segment_15,zcr_segment_15,mfcc_segment_15
GOOGL.OQ,2020-Feb-03,133.92857142857142,0.41181073,0.033944078,1523.4903600795114,1221.900175267533,2762.7923274416653,0.15042043901512506,-15.764227,GOOGL.OQ,2020-Feb-03,144.23076923076923,0.42557198,0.027328037,1554.8442047055796,1254.440719507445,2832.7140387033674,0.15348043491075172,-16.306425,GOOGL.OQ,2020-Feb-03,125.0,0.4295504,0.022885527,1550.0112744425548,1273.975185342102,2864.1976386754227,0.15283134900709097,-17.416088,GOOGL.OQ,2020-Feb-03,98.6842105263158,0.34798878,0.028212046,1678.3174238453687,1392.952503088298,3013.870817032276,0.17327400730927764,-20.418322,GOOGL.OQ,2020-Feb-03,104.16666666666667,0.33891115,0.033140205,1620.7722710266037,1338.3887529246322,2896.816490848121,0.1691034564063155,-20.47755,GOOGL.OQ,2020-Feb-03,110.29411764705883,0.34921056,0.03350844,1667.6365793604434,1367.5713739349019,2997.934714265754,0.17514962951481067,-20.18182,GOOGL.OQ,2020-Feb-03,104.16666666666667,0.3369794,0.037535116,1529.7069702488122,1246.8914570037666,2753.715767779796,0.16259465438120022,-20.065662,GOOGL.OQ,2020-Feb-03,110.29411764705883,0.36628008,0.036743432,1427.2793047333466,1104.041688695741,2525.7418436495736,0.14683941420986446,-18.748232,GOOGL.OQ,2020-Feb-03,117.1875,0.38049203,0.031029372,1463.4370994704984,1164.6755376525855,2624.304658027106,0.1461338385933352,-18.01397,GOOGL.OQ,2020-Feb-03,117.1875,0.38582957,0.032866012,1490.2367674379238,1171.887307647234,2666.4039576638256,0.14948460641679476,-17.920446,GOOGL.OQ,2020-Feb-03,170.45454545454547,0.3962233,0.026498098,1520.6703787261308,1143.3883922441478,2709.279376833869,0.15173757717531788,-18.92578,GOOGL.OQ,2020-Feb-03,117.1875,0.37309214,0.03272942,1467.9122008778816,1090.6332157368458,2588.27022495459,0.14677023477888781,-18.811705,GOOGL.OQ,2020-Feb-03,133.92857142857142,0.3902748,0.03249114,1434.1455180344997,1105.0682465143284,2552.6353133296075,0.1436002613263239,-18.332169,GOOGL.OQ,2020-Feb-03,117.1875,0.3909312,0.029202009,1466.4318393113115,1104.568202854325,2604.9475164174933,0.15253020698704067,-19.48594,GOOGL.OQ,2020-Feb-03,144.23076923076923,0.38042894,0.032224733,1491.5939447848248,1168.4993972662812,2668.956091937963,0.14860376259693306,-18.31363
GOOGL.OQ,2020-Apr-28,117.1875,0.43203902,0.036250696,1268.7039226896609,874.6116538192794,2217.2054167716733,0.14047647291614163,-21.40772,GOOGL.OQ,2020-Apr-28,125.0,0.4712147,0.03399822,1364.6904137857796,910.201236330795,2364.7569225680445,0.15158653259277344,-22.355425,GOOGL.OQ,2020-Apr-28,125.0,0.46908495,0.032147504,1369.520577795381,911.8566567836727,2368.6552970640123,0.1529051257717994,-22.598703,GOOGL.OQ,2020-Apr-28,117.1875,0.4332364,0.034818087,1266.2172104516958,855.7138878667018,2178.0690839213707,0.13878773104759953,-22.290821,GOOGL.OQ,2020-Apr-28,125.0,0.37041485,0.035201404,1069.9588344185618,760.7177941488793,1850.495369203629,0.11539705338016633,-23.306112,GOOGL.OQ,2020-Apr-28,104.16666666666667,0.36415428,0.036231596,1053.5731426825132,750.6260325673941,1829.8290621849799,0.11262758316532258,-23.060009,GOOGL.OQ,2020-Apr-28,104.16666666666667,0.3688855,0.0324149,1060.581931147509,753.8582074387137,1833.2430931829638,0.11520828739289314,-23.194504,GOOGL.OQ,2020-Apr-28,133.92857142857142,0.37507153,0.048600167,1076.4903084600146,767.0589754239573,1850.9275374873991,0.11503238062704763,-21.288624,GOOGL.OQ,2020-Apr-28,170.45454545454547,0.3852131,0.043223053,1167.6191142140613,830.0175479385019,2049.3626748361894,0.12299162341702369,-21.70349,GOOGL.OQ,2020-Apr-28,117.1875,0.38256726,0.040214896,1089.8618766909146,784.4576232011774,1902.0001811365928,0.11431921682050152,-21.915249,GOOGL.OQ,2020-Apr-28,125.0,0.40435538,0.037617687,1254.6319708469298,859.1229932614807,2174.7160880796373,0.12998107171827747,-21.86596,GOOGL.OQ,2020-Apr-28,144.23076923076923,0.42494947,0.03425619,1329.1807480493978,909.3356471522463,2320.550733996976,0.13866061549032888,-22.119917,GOOGL.OQ,2020-Apr-28,133.92857142857142,0.38577497,0.046137635,1224.588973043356,870.069280444087,2167.1959661668348,0.12431692307995211,-21.107517,GOOGL.OQ,2020-Apr-28,110.29411764705883,0.40481603,0.048145767,1153.6653184540014,846.7804487890807,2064.298568233367,0.11886547457787298,-20.81475,GOOGL.OQ,2020-Apr-28,156.25,0.4036049,0.040308643,1204.9083620086647,863.4662010021299,2133.8619109122983,0.1251559103688886,-21.258396
GOOGL.OQ,2022-Apr-26,110.29411764705883,0.40231702,0.061032172,1183.0697964883416,1019.1941853639204,2248.236930641822,0.12122314958592133,-15.4054985,GOOGL.OQ,2022-Apr-26,98.6842105263158,0.40613666,0.057491735,1188.528908784667,1060.5270843051367,2292.5774406752666,0.11450067001612518,-14.987161,GOOGL.OQ,2022-Apr-26,125.0,0.40840828,0.058247294,1197.2132265125863,1053.9342113937935,2291.725145325689,0.11404924898471094,-14.852575,GOOGL.OQ,2022-Apr-26,117.1875,0.40591407,0.056766525,1255.3946833602024,1093.7439589609107,2408.6028328555503,0.12004572222388118,-15.104146,GOOGL.OQ,2022-Apr-26,133.92857142857142,0.45580527,0.053156596,1542.8392496649465,1243.982982891131,2876.079988851728,0.16235557637561715,-11.267565,GOOGL.OQ,2022-Apr-26,125.0,0.43745345,0.054292876,1526.990621427161,1225.983931386167,2841.9309404363753,0.15752331058886765,-12.472445,GOOGL.OQ,2022-Apr-26,110.29411764705883,0.3677282,0.06554022,1250.0597036697125,1075.5310208081107,2353.777223682115,0.13042443997352285,-16.990671,GOOGL.OQ,2022-Apr-26,117.1875,0.36323038,0.066497125,1219.864161425645,1057.515783334705,2297.892777512343,0.12572367340539894,-17.15924,GOOGL.OQ,2022-Apr-26,125.0,0.3714858,0.06583317,1171.435344122289,978.359513240995,2188.3373646281257,0.12111287998686096,-18.206957,GOOGL.OQ,2022-Apr-26,144.23076923076923,0.39589646,0.062369328,1200.14784531901,1004.5096470607184,2249.0270146520147,0.12150185638636725,-15.817563,GOOGL.OQ,2022-Apr-26,125.0,0.37707677,0.06481923,1146.9954505621795,957.6312869612036,2125.642021022456,0.11852309969242714,-16.591722,GOOGL.OQ,2022-Apr-26,125.0,0.3695272,0.06336813,1150.2707644102452,981.5061824238129,2180.156573498965,0.11193787389014971,-17.447067,GOOGL.OQ,2022-Apr-26,110.29411764705883,0.37836322,0.06341373,1123.0692443814132,941.5163783109336,2084.933408982322,0.11203702321229494,-17.011547,GOOGL.OQ,2022-Apr-26,144.23076923076923,0.39477655,0.06143089,1119.1673916306956,959.2394880120769,2101.8461837075965,0.11130883948479058,-16.491243,GOOGL.OQ,2022-Apr-26,104.16666666666667,0.39588234,0.05936028,1143.1693844353729,966.3516983695501,2114.7264194139193,0.11648140129797739,-16.34879
GOOGL.OQ,2019-Oct-28,110.29411764705883,0.41636097,0.015409745,1436.5975536792587,1082.0054777722244,2548.075859271279,0.15828178012981264,-23.599886,GOOGL.OQ,2019-Oct-28,98.6842105263158,0.43826467,0.0153917,1377.249913148958,1114.4308231693278,2521.877074421006,0.1458446177994542,-21.66559,GOOGL.OQ,2019-Oct-28,125.0,0.4362371,0.014970567,1368.414465386999,1108.2363832742715,2522.9500110635786,0.14313461724627527,-21.595615,GOOGL.OQ,2019-Oct-28,117.1875,0.4077248,0.015750846,1426.9208087746397,1147.8101691120269,2619.6260971382208,0.1545200193151645,-23.044193,GOOGL.OQ,2019-Oct-28,93.75,0.35838902,0.020998556,1495.5254674596965,1188.819003915288,2735.99881066529,0.16316019889087624,-24.641787,GOOGL.OQ,2019-Oct-28,98.6842105263158,0.3549636,0.02117408,1502.4336718220072,1192.2733156956924,2758.1421024487386,0.16439844095736833,-24.299755,GOOGL.OQ,2019-Oct-28,104.16666666666667,0.3743753,0.020054834,1496.9173386337122,1119.5479084250749,2678.0602319663667,0.16883121934466735,-25.712029,GOOGL.OQ,2019-Oct-28,144.23076923076923,0.39995527,0.019418124,1338.0830222591417,1006.8247860537122,2384.647210134238,0.14248549633979937,-23.009733,GOOGL.OQ,2019-Oct-28,125.0,0.39158767,0.017251758,1375.8495853606203,1043.042989758061,2467.9052496680924,0.14491163254628264,-23.912764,GOOGL.OQ,2019-Oct-28,144.23076923076923,0.37587157,0.019422065,1365.1074954329422,1032.6844626827803,2443.6160845994987,0.14966400141982594,-25.558617,GOOGL.OQ,2019-Oct-28,170.45454545454547,0.3990712,0.016293399,1399.6226440143196,1049.951084420063,2490.5452500368788,0.15011806912892758,-24.205809,GOOGL.OQ,2019-Oct-28,125.0,0.36883393,0.016864276,1348.454403870138,1036.1767581964195,2420.5669623100753,0.14331389620058269,-26.543762,GOOGL.OQ,2019-Oct-28,125.0,0.39178267,0.016033858,1416.3386260153848,1089.244563239236,2553.997178787432,0.1506295435582313,-25.012676,GOOGL.OQ,2019-Oct-28,110.29411764705883,0.38811904,0.017047988,1330.7133398112207,1001.0271235757693,2363.772772532822,0.13862800963914293,-24.5652,GOOGL.OQ,2019-Oct-28,117.1875,0.37945786,0.015985366,1421.2012774732602,1089.9164443361697,2567.7505900575306,0.14804242363825784,-25.011307
GOOGL.OQ,2023-Feb-02,104.16666666666667,0.39875966,0.058499075,1333.4979156834986,1081.016572776359,2488.9734547774315,0.13773691400712362,-17.077888,GOOGL.OQ,2023-Feb-02,144.23076923076923,0.4004378,0.06051454,1459.1601150761746,1136.2102287442592,2687.7170754182025,0.14952474604391125,-17.8823,GOOGL.OQ,2023-Feb-02,110.29411764705883,0.40193185,0.059745956,1496.0950169739233,1134.9015001524888,2728.8938456903884,0.15582360185710234,-18.014313,GOOGL.OQ,2023-Feb-02,110.29411764705883,0.42285272,0.05682168,1495.5274687449787,1158.8494035119352,2744.8101254607313,0.1523920658934647,-16.102858,GOOGL.OQ,2023-Feb-02,117.1875,0.45498204,0.054157235,1510.5576234510647,1238.7331288600935,2856.7324390416784,0.15314933791997448,-11.206794,GOOGL.OQ,2023-Feb-02,110.29411764705883,0.44297895,0.056910016,1490.2639900022407,1231.8693028008126,2812.1721718174085,0.14907945071058973,-11.642155,GOOGL.OQ,2023-Feb-02,125.0,0.35514712,0.06884636,1282.158101171564,1104.468830717285,2430.8504040260846,0.1287593641462291,-17.246506,GOOGL.OQ,2023-Feb-02,117.1875,0.35431716,0.06856558,1256.3928759046316,1082.1463422667425,2368.8942000992347,0.1260659953572441,-17.859869,GOOGL.OQ,2023-Feb-02,117.1875,0.3711788,0.06833491,1211.7599598201496,1006.8293745253109,2253.319260348738,0.12125385696501985,-18.706736,GOOGL.OQ,2023-Feb-02,125.0,0.3929964,0.061876297,1216.8997192146019,1027.0022507902208,2251.2127427700593,0.12305469691398498,-15.900765,GOOGL.OQ,2023-Feb-02,117.1875,0.37071037,0.065438345,1233.4319804951883,1051.672383673985,2299.79333534165,0.12016135016480012,-15.967139,GOOGL.OQ,2023-Feb-02,125.0,0.3869285,0.068187006,1177.0301337139833,984.1102949521749,2195.0178976467255,0.1169277847675078,-17.513712,GOOGL.OQ,2023-Feb-02,117.1875,0.36524203,0.067245744,1199.0497744041595,1024.118305518734,2238.764132052736,0.11902018136872697,-17.6994,GOOGL.OQ,2023-Feb-02,156.25,0.38593376,0.06228398,1231.8959345445476,1048.7455270235168,2305.5845973915507,0.12203397174918486,-17.837917,GOOGL.OQ,2023-Feb-02,104.16666666666667,0.37648544,0.06674939,1185.0699892268503,1005.5833738853827,2235.7527643889994,0.112828271193649,-18.470219
GOOGL.OQ,2024-Jan-30,110.29411764705883,0.39776284,0.057927065,1320.685987233384,1055.283350710314,2447.327175365785,0.12962843637890406,-14.98052,GOOGL.OQ,2024-Jan-30,117.1875,0.39979276,0.056471966,1365.0969316016951,1109.6658120025402,2565.819323297693,0.12876783037158834,-14.272105,GOOGL.OQ,2024-Jan-30,104.16666666666667,0.3909246,0.057588577,1357.9225656310527,1103.917437254931,2537.857871412493,0.12894829109805853,-14.313278,GOOGL.OQ,2024-Jan-30,117.1875,0.41436476,0.055213723,1357.7356738482401,1111.4394999659366,2544.5778524198086,0.13280116539022932,-13.368599,GOOGL.OQ,2024-Jan-30,125.0,0.43153337,0.055669468,1377.706727497415,1132.6022602780754,2595.5327623804164,0.1423901765616207,-11.011138,GOOGL.OQ,2024-Jan-30,98.6842105263158,0.4277771,0.055702712,1346.0791245636437,1129.586664610619,2569.2584499859313,0.13429067050330615,-11.163209,GOOGL.OQ,2024-Jan-30,117.1875,0.39794144,0.062374607,1395.550154485266,1100.2470987864053,2556.053698297693,0.14807520465496624,-15.409957,GOOGL.OQ,2024-Jan-30,125.0,0.3798129,0.06472952,1406.944333649794,1098.4832794245156,2562.343925858188,0.14813888455349605,-16.02565,GOOGL.OQ,2024-Jan-30,125.0,0.3788402,0.06480324,1261.0127591770781,987.8956871077313,2288.417320272932,0.13170246388312465,-16.636642,GOOGL.OQ,2024-Jan-30,133.92857142857142,0.39584643,0.068440266,1156.7059162652106,987.2137608934628,2191.6909204417557,0.11703067021753658,-11.253174,GOOGL.OQ,2024-Jan-30,156.25,0.3931695,0.06792809,1114.4506137703593,943.1443725239725,2112.661349887451,0.1107986956818022,-13.204248,GOOGL.OQ,2024-Jan-30,144.23076923076923,0.3942767,0.0654046,1135.5213810667306,965.9186065736194,2148.619952870006,0.11216654265000703,-12.38704,GOOGL.OQ,2024-Jan-30,144.23076923076923,0.39504096,0.06545125,1107.492575397148,924.7638896130031,2083.2413741558807,0.10854400136729742,-13.712776,GOOGL.OQ,2024-Jan-30,117.1875,0.39086512,0.06469779,1104.3900100317337,936.4723095885306,2057.002233398987,0.10685418278700057,-14.885576,GOOGL.OQ,2024-Jan-30,125.0,0.41394532,0.064229965,1187.309098872853,978.6232085029617,2241.192802124367,0.11467808609137592,-12.779296
GOOGL.OQ,2022-Oct-25,104.16666666666667,0.41335717,0.05673257,1238.7553718567503,1065.586795426044,2374.8494637834037,0.12364235836409986,-13.743015,GOOGL.OQ,2022-Oct-25,117.1875,0.42156732,0.05671104,1360.3154441522636,1157.994533766985,2620.6959827707456,0.1303778239275668,-12.312695,GOOGL.OQ,2022-Oct-25,110.29411764705883,0.41933155,0.056556784,1362.513152180286,1157.8793263152243,2627.712948312236,0.13132526810829817,-12.288671,GOOGL.OQ,2022-Oct-25,110.29411764705883,0.44302827,0.05477477,1408.0619811458746,1199.6503460379042,2701.6306258790437,0.13884397525492265,-11.681847,GOOGL.OQ,2022-Oct-25,144.23076923076923,0.43486726,0.055369247,1513.3563787159949,1240.4386893892638,2853.5766086497893,0.15442227606364275,-11.350717,GOOGL.OQ,2022-Oct-25,133.92857142857142,0.40283948,0.06269298,1363.4676751910933,1145.3866591600795,2571.653041490858,0.13989814082278482,-14.093648,GOOGL.OQ,2022-Oct-25,144.23076923076923,0.35774896,0.06849267,1241.1585237611616,1065.9254087490615,2342.9171061884667,0.12757958091596344,-17.084738,GOOGL.OQ,2022-Oct-25,117.1875,0.3793455,0.06579107,1187.9711155927178,1000.1285393041811,2222.9298523206753,0.12238319708157525,-18.577166,GOOGL.OQ,2022-Oct-25,156.25,0.41077727,0.06546513,1138.413914192979,972.8831893080957,2158.5662798874823,0.10880664337201125,-14.114712,GOOGL.OQ,2022-Oct-25,133.92857142857142,0.3881399,0.06535137,1162.3552151018782,1029.3291595477351,2241.131548874824,0.11330913216420535,-14.585048,GOOGL.OQ,2022-Oct-25,133.92857142857142,0.37754142,0.067516044,1054.1816293357756,918.7911748779263,1965.0646097046413,0.1049203778788678,-16.98613,GOOGL.OQ,2022-Oct-25,125.0,0.37603918,0.06939175,1076.9579557147945,957.1838964851714,2019.3620341068918,0.10796523382559775,-17.260508,GOOGL.OQ,2022-Oct-25,125.0,0.48310152,0.049527884,1295.102287575546,1048.5323347875271,2461.425369198312,0.13473032590541492,-17.514582,GOOGL.OQ,2022-Oct-25,125.0,0.38300925,0.06684202,1145.598181152172,1002.9260802391574,2190.7425720815754,0.11239939071290436,-14.79855,GOOGL.OQ,2022-Oct-25,133.92857142857142,0.3978273,0.06639523,1092.039689992235,950.4193368987724,2084.196993670886,0.10801502340453586,-15.50619
GOOGL.OQ,2023-Apr-25,104.16666666666667,0.39584216,0.061721947,1177.2621442101163,1034.5710248722723,2234.818978393775,0.11630571711737529,-14.211215,GOOGL.OQ,2023-Apr-25,110.29411764705883,0.38280636,0.06314766,1162.885803588005,1064.5994277506172,2276.7505123662636,0.10711446881078922,-13.630304,GOOGL.OQ,2023-Apr-25,133.92857142857142,0.3823355,0.063771054,1181.7180298328813,1066.121569997696,2284.369789495623,0.10902349448989163,-13.8255205,GOOGL.OQ,2023-Apr-25,125.0,0.40676945,0.061921112,1265.805117932845,1126.5653425678756,2429.565921564541,0.12237052710764902,-12.854848,GOOGL.OQ,2023-Apr-25,117.1875,0.42689824,0.058995012,1368.6987590677675,1179.4922943522745,2601.7720056968183,0.13876828289999305,-11.815257,GOOGL.OQ,2023-Apr-25,117.1875,0.4005293,0.064027496,1404.0480353642154,1162.5854624824294,2630.3885299430317,0.14717300285709323,-15.378936,GOOGL.OQ,2023-Apr-25,98.6842105263158,0.35703987,0.07004569,1343.3759163921875,1104.2291676143186,2500.778319091288,0.14042573891465193,-18.879711,GOOGL.OQ,2023-Apr-25,110.29411764705883,0.3551648,0.07016085,1324.026470532182,1091.1450505518021,2464.378603932194,0.13708816661890372,-18.881512,GOOGL.OQ,2023-Apr-25,125.0,0.37353042,0.07094636,1107.439616092849,981.7383445255415,2140.643453869668,0.1054994159893011,-14.291247,GOOGL.OQ,2023-Apr-25,125.0,0.39199817,0.06573534,1088.3745460014918,975.0168538721886,2099.9580988606363,0.1044536514780464,-14.065227,GOOGL.OQ,2023-Apr-25,144.23076923076923,0.38303986,0.06861841,1081.8999271482262,932.8062168626279,2004.0055752396831,0.10642896182871335,-15.635127,GOOGL.OQ,2023-Apr-25,125.0,0.3742996,0.06999897,1081.5836656284637,973.2070739122657,2074.0597210643323,0.10173204492757398,-14.031497,GOOGL.OQ,2023-Apr-25,125.0,0.35913628,0.07006868,1122.9730343488698,979.4036289307204,2118.9438741836875,0.11117065650184105,-15.946757,GOOGL.OQ,2023-Apr-25,125.0,0.3755011,0.06767446,1196.785818746887,1025.0637822169106,2265.5273030429344,0.11737217438689732,-16.056381,GOOGL.OQ,2023-Apr-25,144.23076923076923,0.38977265,0.066095226,1143.847619058628,1021.9877978009383,2197.033051966097,0.10887233558687648,-13.357933
GOOGL.OQ,2021-Oct-26,133.92857142857142,0.40791887,0.08366831,1506.3057879053342,1273.3841052303596,2760.698365527489,0.14499733005200593,-13.656679,GOOGL.OQ,2021-Oct-26,117.1875,0.41961643,0.07799582,1644.8367686312752,1345.9172520093348,3021.9353640416048,0.1530702950872957,-12.5589285,GOOGL.OQ,2021-Oct-26,133.92857142857142,0.42476058,0.0759934,1697.6546429442687,1371.479016708406,3097.819929420505,0.16047156505386329,-12.660236,GOOGL.OQ,2021-Oct-26,133.92857142857142,0.44869787,0.07455211,1817.4364023204794,1446.4127393839306,3334.6338688707283,0.17614981890787518,-11.824556,GOOGL.OQ,2021-Oct-26,98.6842105263158,0.4480606,0.07837232,1806.725100659088,1463.869675870997,3336.6247213967313,0.17354778046062408,-11.635243,GOOGL.OQ,2021-Oct-26,110.29411764705883,0.37674513,0.09698294,1587.8257698477332,1362.768867480659,2913.0641716196137,0.1564535835345468,-14.093483,GOOGL.OQ,2021-Oct-26,110.29411764705883,0.35371357,0.101119235,1547.1231177295408,1338.4579441230985,2838.798987741456,0.15806142911868498,-14.956548,GOOGL.OQ,2021-Oct-26,125.0,0.40520877,0.09285156,1367.064690907743,1134.1305799610836,2500.462017087667,0.1321481327776746,-13.12586,GOOGL.OQ,2021-Oct-26,133.92857142857142,0.4109407,0.08778156,1421.0428071395902,1212.6416636433735,2637.6694836552747,0.13257191446879643,-11.87105,GOOGL.OQ,2021-Oct-26,133.92857142857142,0.3907003,0.09037769,1360.362687309281,1153.8988167120692,2507.3191400445767,0.1321931881500743,-14.17453,GOOGL.OQ,2021-Oct-26,125.0,0.37285835,0.09735395,1428.029215287215,1256.456121850643,2644.3733748142645,0.14269457246006687,-14.781437,GOOGL.OQ,2021-Oct-26,117.1875,0.40883458,0.08716251,1276.7285053695725,1096.116521809279,2343.823133358098,0.11658516553677563,-14.101168,GOOGL.OQ,2021-Oct-26,144.23076923076923,0.39692137,0.08863567,1296.0324658504485,1110.3508156925795,2377.5886887072807,0.12029385389580238,-12.579512,GOOGL.OQ,2021-Oct-26,133.92857142857142,0.40412077,0.08167263,1397.194462298205,1145.363191073371,2541.032457280832,0.13005345700222884,-14.339511,GOOGL.OQ,2021-Oct-26,125.0,0.40960002,0.089748904,1321.0808965733354,1141.02283226129,2454.1894966567606,0.12474185665861813,-12.451946
GOOGL.OQ,2022-Feb-01,125.0,0.39348295,0.06207912,1175.2752018086408,1033.1894231103809,2212.0695062906416,0.11805976606675855,-15.275484,GOOGL.OQ,2022-Feb-01,110.29411764705883,0.40937898,0.057984564,1238.7580039370669,1099.0352287970359,2362.8891892847046,0.1173071199330294,-15.135026,GOOGL.OQ,2022-Feb-01,104.16666666666667,0.4122413,0.0569523,1290.6565023534035,1126.3278049281248,2448.464447271699,0.12387448203809726,-15.452534,GOOGL.OQ,2022-Feb-01,117.1875,0.4162923,0.05535642,1554.497250594873,1213.0939468350657,2868.9578473989254,0.1640646397679884,-13.784773,GOOGL.OQ,2022-Feb-01,125.0,0.4261749,0.055715404,1651.0155312797501,1247.11890987694,3012.1759701017813,0.17786814501166243,-13.303572,GOOGL.OQ,2022-Feb-01,110.29411764705883,0.3802364,0.06487447,1377.850032057958,1105.1765272097819,2535.352832555838,0.1486711488593794,-17.502914,GOOGL.OQ,2022-Feb-01,144.23076923076923,0.36666298,0.06703779,1309.8312297873579,1081.3142006212106,2435.718608637263,0.13809648448543962,-18.292757,GOOGL.OQ,2022-Feb-01,117.1875,0.37217647,0.06741333,1156.6975321653472,972.0854777103655,2140.8304177268874,0.12078182704710913,-17.44152,GOOGL.OQ,2022-Feb-01,98.6842105263158,0.3595254,0.06907289,1110.220584688965,962.8348411571325,2078.9444621147863,0.1063172715445646,-16.770552,GOOGL.OQ,2022-Feb-01,125.0,0.41700783,0.063718066,1247.446509148133,1021.1038453471162,2308.4711620016965,0.1294304241323862,-13.787921,GOOGL.OQ,2022-Feb-01,125.0,0.3678003,0.06872667,1111.6585463740246,944.3057401531047,2077.556235863726,0.10740130561740176,-16.260664,GOOGL.OQ,2022-Feb-01,125.0,0.38676417,0.06530226,1240.1148179118238,998.2559945103078,2275.8837379841675,0.1290877851551456,-15.721786,GOOGL.OQ,2022-Feb-01,125.0,0.40245607,0.063761614,1261.146017758114,1053.2975611798333,2357.708465860899,0.12957682567765763,-14.2677765,GOOGL.OQ,2022-Feb-01,133.92857142857142,0.38008764,0.0634337,1154.0420006882132,976.4029628441,2133.065406771275,0.11331590043645745,-16.263367,GOOGL.OQ,2022-Feb-01,133.92857142857142,0.38658214,0.06426395,1156.64368853421,969.0455159445835,2146.666048204693,0.11627154125141363,-15.473845
