,company_name,date,positive_sentiment_bert_mean,positive_sentiment_bert_std,positive_sentiment_bert_mean_company_sentiment,positive_sentiment_bert_mean_analyst_sentiment,positive_sentiment_bert_mean_presentation_sentiment,positive_sentiment_bert_mean_qa_sentiment,negative_sentiment_bert_mean,negative_sentiment_bert_std,negative_sentiment_bert_mean_company_sentiment,negative_sentiment_bert_mean_analyst_sentiment,negative_sentiment_bert_mean_presentation_sentiment,negative_sentiment_bert_mean_qa_sentiment,neutral_sentiment_bert_mean,neutral_sentiment_bert_std,neutral_sentiment_bert_mean_company_sentiment,neutral_sentiment_bert_mean_analyst_sentiment,neutral_sentiment_bert_mean_presentation_sentiment,neutral_sentiment_bert_mean_qa_sentiment,polarity_bert_mean,polarity_bert_std,polarity_bert_mean_company_sentiment,polarity_bert_mean_analyst_sentiment,polarity_bert_mean_presentation_sentiment,polarity_bert_mean_qa_sentiment,positive_sentiment_bert_margin_mean_topic_sentiment,positive_sentiment_bert_cost_mean_topic_sentiment,positive_sentiment_bert_revenue_mean_topic_sentiment,positive_sentiment_bert_earnings_mean_topic_sentiment,positive_sentiment_bert_growth_mean_topic_sentiment,positive_sentiment_bert_debt_mean_topic_sentiment,positive_sentiment_bert_dividend_mean_topic_sentiment,positive_sentiment_bert_cashflow_mean_topic_sentiment,negative_sentiment_bert_margin_mean_topic_sentiment,negative_sentiment_bert_cost_mean_topic_sentiment,negative_sentiment_bert_revenue_mean_topic_sentiment,negative_sentiment_bert_earnings_mean_topic_sentiment,negative_sentiment_bert_growth_mean_topic_sentiment,negative_sentiment_bert_debt_mean_topic_sentiment,negative_sentiment_bert_dividend_mean_topic_sentiment,negative_sentiment_bert_cashflow_mean_topic_sentiment,neutral_sentiment_bert_margin_mean_topic_sentiment,neutral_sentiment_bert_cost_mean_topic_sentiment,neutral_sentiment_bert_revenue_mean_topic_sentiment,neutral_sentiment_bert_earnings_mean_topic_sentiment,neutral_sentiment_bert_growth_mean_topic_sentiment,neutral_sentiment_bert_debt_mean_topic_sentiment,neutral_sentiment_bert_dividend_mean_topic_sentiment,neutral_sentiment_bert_cashflow_mean_topic_sentiment,polarity_bert_margin_mean_topic_sentiment,polarity_bert_cost_mean_topic_sentiment,polarity_bert_revenue_mean_topic_sentiment,polarity_bert_earnings_mean_topic_sentiment,polarity_bert_growth_mean_topic_sentiment,polarity_bert_debt_mean_topic_sentiment,polarity_bert_dividend_mean_topic_sentiment,polarity_bert_cashflow_mean_topic_sentiment,Unnamed: 0,Topic_20_positive,Topic_3_positive,Topic_0_positive,Topic_22_positive,Topic_6_positive,Topic_5_positive,Topic_4_positive,Topic_13_positive,Topic_12_positive,Topic_2_positive,Topic_25_positive,Topic_7_positive,Topic_8_positive,Topic_1_positive,Topic_10_positive,Topic_9_positive,Topic_18_positive,Topic_17_positive,Topic_11_positive,Topic_19_positive,Topic_16_positive,Topic_24_positive,Topic_15_positive,Topic_14_positive,Topic_21_positive,Topic_23_positive,Topic_20_negative,Topic_3_negative,Topic_0_negative,Topic_22_negative,Topic_6_negative,Topic_5_negative,Topic_4_negative,Topic_13_negative,Topic_12_negative,Topic_2_negative,Topic_25_negative,Topic_7_negative,Topic_8_negative,Topic_1_negative,Topic_10_negative,Topic_9_negative,Topic_18_negative,Topic_17_negative,Topic_11_negative,Topic_19_negative,Topic_16_negative,Topic_24_negative,Topic_15_negative,Topic_14_negative,Topic_21_negative,Topic_23_negative,Topic_20_neutral,Topic_3_neutral,Topic_0_neutral,Topic_22_neutral,Topic_6_neutral,Topic_5_neutral,Topic_4_neutral,Topic_13_neutral,Topic_12_neutral,Topic_2_neutral,Topic_25_neutral,Topic_7_neutral,Topic_8_neutral,Topic_1_neutral,Topic_10_neutral,Topic_9_neutral,Topic_18_neutral,Topic_17_neutral,Topic_11_neutral,Topic_19_neutral,Topic_16_neutral,Topic_24_neutral,Topic_15_neutral,Topic_14_neutral,Topic_21_neutral,Topic_23_neutral
20,AAPL.OQ,2024-Feb-01,0.2549800661458333,0.1490733140140909,0.3326972523181817,0.182166053375,0.292231835,0.2506484651162791,0.0970321256458333,0.069440119597062,0.0908957767272727,0.0966462285,0.0671732292,0.1005040903488372,0.6479878110416667,0.156066957343843,0.5764069845454545,0.7211877231250001,0.640594958,0.6488474451162791,0.1579479415416666,0.1724316358850928,0.2418014745454546,0.085519825875,0.2250586048,0.1501443760465116,0.2978451997041701,0.1330097615718841,0.3168626964092255,0.1313013136386871,0.4098302908241749,0.4500077068805694,0.4500077068805694,-1,0.1092484007988656,0.1048835068941116,0.079156725667417,0.0586872324347496,0.1148351719602942,0.1139484941959381,0.1139484941959381,-1,0.5929064112050193,0.7621067762374878,0.6039806187152863,0.8100113868713379,0.4753345549106598,0.4360438883304596,0.4360438883304596,-1,0.1885968010340418,0.0281262546777725,0.2377059608697891,0.0726140886545181,0.2949951170012355,0.3360591828823089,0.3360591828823089,-1,20,0.1924847811460495,0.3893255442380905,0.5166091008766277,0.5252262850602468,-1.0,0.3286896258592605,0.4216070835079465,0.3275692810614903,0.57635215173165,0.3071201248810841,0.4458449818193912,0.3984828372212017,0.3257184326648712,0.4121089547872543,0.2208115210135778,0.2334344238042831,-1.0,-1.0,0.2287015318870544,0.2351269721984863,-1.0,-1.0,-1.0,0.2117614150047302,-1.0,-1.0,0.1195562630891799,0.1147519264370203,0.155175870938881,0.1204843819141388,-1.0,0.1511142093688249,0.1682789634381021,0.1009768272439638,0.1152142857511838,0.125150665640831,0.2814097814261913,0.222862162572496,0.1126559898257255,0.1117886662483215,0.1197677453358968,0.1262910068035125,-1.0,-1.0,0.1161517351865768,0.1840122540791829,-1.0,-1.0,-1.0,0.1195565983653068,-1.0,-1.0,0.6879588961601257,0.4959225058555603,0.3282150227475811,0.3542893181244532,-1.0,0.5201961472630501,0.4101139498608453,0.5714539090792338,0.308433545132478,0.5677291957231668,0.2727452293038368,0.3786549962618771,0.5616255700588226,0.4761023700237274,0.6594207088152567,0.6402745842933655,-1.0,-1.0,0.6551467180252075,0.5808607538541158,-1.0,-1.0,-1.0,0.6686819791793823,-1.0,-1.0
21,GOOGL.OQ,2019-Apr-29,0.2331436202558139,0.1120843554484725,0.313334815,0.146859920090909,0.24888421,0.2310724900263157,0.0971255873255814,0.0590414191391704,0.0781517658888888,0.0944232028181818,0.082398638,0.0990633438157894,0.6697307832558139,0.1140383159216835,0.6085134122222222,0.7587168627272728,0.66871715,0.6698641560526317,0.1360180346906976,0.1381768690217347,0.2351830534444444,0.0524367176727272,0.1664855716,0.1320091482552631,0.4038236439228058,0.3053592517971992,0.250289611890912,0.2369149163365363,0.2777451445850042,-1.0,-1.0,-1,0.1243485435843466,0.1046767886728047,0.1073906015604733,0.15512056350708,0.0783536050182121,-1.0,-1.0,-1,0.4718277901411056,0.5899639502167702,0.6423197716474534,0.6079644858837128,0.6439012426596421,-1.0,-1.0,-1,0.279475100338459,0.2006824668496847,0.1428990121930837,0.0817943509668111,0.1993915424323998,-1.0,-1.0,-1,21,0.2485095635056495,0.3870995548509416,0.3488480441081218,-1.0,0.4558915719389915,0.2886294436951478,0.3350707048719579,0.3870908617973327,-1.0,0.322600612273583,0.6001030206680298,0.2996399402618408,0.4030627567659725,0.2795938868075609,0.2292503677308559,-1.0,0.5782540738582611,-1.0,-1.0,0.2068924605846405,0.3228290379047394,-1.0,-1.0,-1.0,-1.0,-1.0,0.1235118322074413,0.1193687610682987,0.1831825536030989,-1.0,0.1133820787072181,0.1621332895010709,0.1294935911216519,0.1201153993606567,-1.0,0.1184147372841835,0.1732360422611236,0.1130121871829032,0.1142694963650269,0.1149500422179699,0.1543853245675563,-1.0,0.1124789454042911,-1.0,-1.0,0.1641867011785507,0.1125351227819919,-1.0,-1.0,-1.0,-1.0,-1.0,0.6279785931110382,0.4935316684700194,0.4679693831847264,-1.0,0.4307263270020485,0.5492372711499532,0.5354357178915631,0.4927937388420105,-1.0,0.5589846384066802,0.2266608923673629,0.5873478651046753,0.4826677333224903,0.6054560542106628,0.6163643151521683,-1.0,0.3092669248580932,-1.0,-1.0,0.6289207935333252,0.564635843038559,-1.0,-1.0,-1.0,-1.0,-1.0
22,GOOGL.OQ,2019-Jul-25,0.250628888173913,0.1124638772980805,0.3177123804761904,0.1878334769090909,0.2764436274999999,0.2481703415714286,0.0712646833695652,0.0473175360413701,0.0499320991428571,0.0483518270909091,0.0750658224999999,0.0709026701190476,0.6781064356521739,0.1116868915891748,0.6323555299999999,0.7638147063636364,0.6484906625000001,0.6809269854761905,0.1793642012934782,0.1315301429956333,0.2677802735714286,0.1394816452272727,0.20137776375,0.1772676715357142,0.3983825743198395,0.3983825743198395,0.3663669292415891,0.2767195850610733,0.3406108004542497,-1.0,-1.0,-1,0.0913376361131668,0.0913376361131668,0.0545748019857065,0.0751727172173559,0.0519151242020038,-1.0,-1.0,-1,0.5102799534797668,0.5102799534797668,0.5790583321026394,0.6481077373027802,0.607474107008714,-1.0,-1.0,-1,0.3070448637008667,0.3070448637008667,0.3117920979857445,0.2015468478202819,0.2886956597750003,-1.0,-1.0,-1,22,0.3081821948289871,0.3734004620848031,0.3880156958475709,-1.0,0.2750865221023559,0.2590730691497976,0.4270452509323756,0.5324840247631073,-1.0,0.2976797507567839,0.1462334990501403,0.4578624814748764,0.3865133868530392,0.3314983069896698,0.3401178866624832,0.2334344238042831,0.4197638146579265,0.3157934620976448,0.309450575709343,-1.0,-1.0,0.624179482460022,-1.0,-1.0,-1.0,-1.0,0.1190016269683837,0.1175296093369352,0.1299845245666802,-1.0,0.1129356101155281,0.1304146762598644,0.1316051135460535,0.1166822407394647,-1.0,0.1174229634079066,0.3064099550247192,0.2703108936548233,0.1281910864636302,0.1159121096134185,0.1157196164131164,0.1262910068035125,0.1137067880481481,0.120878878980875,0.1369956970214843,-1.0,-1.0,0.1120606437325477,-1.0,-1.0,-1.0,-1.0,0.5728161633014679,0.5090699134201839,0.481999768409878,-1.0,0.6119778156280518,0.6105122349478982,0.4413496227491469,0.3508337624371052,-1.0,0.5848972729661248,0.5473565459251404,0.2718265901009242,0.4852955061942339,0.5525895595550537,0.5441624969244003,0.6402745842933655,0.4665293879806995,0.5633276402950287,0.553553718328476,-1.0,-1.0,0.2637598514556885,-1.0,-1.0,-1.0,-1.0
23,GOOGL.OQ,2019-Oct-28,0.260527152,0.1408259813973403,0.3662166730434783,0.14962011,0.2643535325,0.2601944232608695,0.08207222348,0.0496589843986941,0.0661594811304348,0.07686820475,0.077347136,0.0824831006521739,0.6574006298,0.1330321564127699,0.56762386,0.7735116741666666,0.65829936,0.6573224793478261,0.17845492738,0.1640072684612856,0.3000571870869564,0.07275190975,0.18700638475,0.1777113223913043,0.3515316992998123,0.3268217171231906,0.3806319534778595,0.1925522070378064,0.3305881876837123,-1.0,-1.0,-1,0.0796947982162236,0.055276325593392,0.1039971191436051,0.0770438415929674,0.1037591436708515,-1.0,-1.0,-1,0.5687735676765442,0.6179020007451376,0.5153709411621094,0.7304039895534515,0.5656526820226149,-1.0,-1.0,-1,0.2718368917703628,0.2715453803539276,0.2766348287463188,0.1155083570629358,0.2268290404569019,-1.0,-1.0,-1,23,0.2597835958003998,0.3457606071058441,0.3463497523750578,-1.0,-1.0,0.3618412101641297,0.3538736644245329,0.4200475960969925,0.4947258234024048,0.3441401875019073,0.1441973745822906,0.1984272003173828,0.4325364232063293,0.4814385047980717,0.3001606613397598,-1.0,0.2888748248418172,0.2169249653816223,0.3742688149213791,-1.0,0.5152916312217712,-1.0,-1.0,0.2459827959537506,0.6443896293640137,-1.0,0.1192817017436027,0.114729496266912,0.1978886855500085,-1.0,-1.0,0.1173732853494584,0.128215818178086,0.1056328862905502,0.1141401529312133,0.1337822684645652,0.3082903623580932,0.1818257570266723,0.1134257738788922,0.1177586881177766,0.122205413877964,-1.0,0.11279825369517,0.1420650333166122,0.1227574621637662,-1.0,0.1119947806000709,-1.0,-1.0,0.1144678220152854,0.1149002835154533,-1.0,0.6209346652030945,0.5395098823834868,0.4557615603719439,-1.0,-1.0,0.520785491913557,0.5179104954004288,0.4743195027112961,0.3911339938640594,0.52207752764225,0.5475122928619385,0.6197470426559448,0.4540377805630366,0.4008027836680412,0.5776338974634806,-1.0,0.5983269214630127,0.6410099864006042,0.502973715464274,-1.0,0.372713565826416,-1.0,-1.0,0.6395493745803833,0.2407101094722747,-1.0
24,GOOGL.OQ,2020-Feb-03,0.2568108405490196,0.1377516972097489,0.3619238815454546,0.1603949641538461,0.2776252535,0.2550394011489361,0.0873142680784313,0.0893184697119714,0.0616601968636363,0.0988460687692307,0.07160936525,0.0886508555531915,0.6558748858823529,0.1330768226760561,0.5764159027272728,0.7407589792307692,0.65076536,0.6563097391489362,0.1694965795823529,0.190255606004229,0.300263695940909,0.0615489038461538,0.206015902,0.1663885521425532,0.3946775943040848,0.3894553780555724,0.3228955326808823,0.261806109920144,0.2930290965097291,-1.0,-1.0,-1,0.0713921677321195,0.0735660642385482,0.0696442398346132,0.0741710485890507,0.0696974590952906,-1.0,-1.0,-1,0.5339302241802215,0.536978542804718,0.607460230588913,0.6640228033065796,0.6372734308242798,-1.0,-1.0,-1,0.323285436630249,0.3158893287181854,0.2532512984342045,0.1876350678503513,0.2233316448650189,-1.0,-1.0,-1,24,-1.0,0.3192055204084941,0.460331225937063,-1.0,-1.0,0.3059228050212065,0.3838172017624884,0.3764533797899882,0.5386220663785934,0.2885240375995636,0.1445340663194656,-1.0,0.4141100173195203,0.4687816947698593,0.3055958251158396,-1.0,0.1995352655649185,-1.0,0.5090979238351186,-1.0,-1.0,-1.0,0.5734169483184814,-1.0,0.6354141235351562,-1.0,-1.0,0.1167002462205432,0.1331474154510281,-1.0,-1.0,0.1564249756435553,0.1267235850294431,0.1044862940907478,0.1176557928323745,0.1195133969187736,0.3080607056617737,-1.0,0.1131325128177801,0.1143060773611068,0.1172631258765856,-1.0,0.1092162020504474,-1.0,0.1122364352146784,-1.0,-1.0,-1.0,0.1134276017546653,-1.0,0.1130558773875236,-1.0,-1.0,0.5640942149219059,0.4065213467587124,-1.0,-1.0,0.5376522069176038,0.4894592016935348,0.5190602838993073,0.3437221199274063,0.5919625401496887,0.5474052429199219,-1.0,0.4727574574450652,0.4169122087103979,0.5771410167217255,-1.0,0.6912485361099243,-1.0,0.3786656260490417,-1.0,-1.0,-1.0,0.3131554126739502,-1.0,0.2515300214290619,-1.0
25,GOOGL.OQ,2020-Jul-30,0.2293661295789473,0.1074086882719371,0.31622456,0.1532272594,0.25151413,0.2267604824705882,0.0904532121315789,0.0377630856231402,0.0817318894666666,0.0753394899,0.102150609,0.0890770477941176,0.6801806628947368,0.1137666172751454,0.6020435626666668,0.771433242,0.6463352575,0.6841624752941177,0.1389129192368421,0.113940812535846,0.2344926726,0.0778877723,0.14936352725,0.1376834359411764,0.3438084721565246,0.3021466011802355,0.3256836831569671,0.1991271004080772,0.2960659358650446,-1.0,-1.0,-1,0.178019568324089,0.1106433408955732,0.0929038636386394,0.1191140785813331,0.1097559207119047,-1.0,-1.0,-1,0.4781720340251922,0.587210069100062,0.5814124643802643,0.681758830944697,0.594178132712841,-1.0,-1.0,-1,0.1657888889312744,0.1915032602846622,0.2327798213809728,0.0800130193432172,0.1863100174814462,-1.0,-1.0,-1,25,0.2597835958003998,0.4065364530453315,0.4203513579612428,-1.0,0.6287075281143188,0.4145253002643585,0.3382090017199516,0.272685281932354,0.4244702756404876,0.3328084257003423,-1.0,-1.0,0.4501636226971944,0.3485897738825191,0.2050398588180542,0.2334344238042831,-1.0,0.2464396655559539,0.3580525815486908,-1.0,0.634591817855835,-1.0,0.3247477859258652,0.4582642316818237,0.652778685092926,-1.0,0.1192817017436027,0.1283124447442018,0.2056443134153431,-1.0,0.1122576147317886,0.1242689804898368,0.1192235600203275,0.1150285955518484,0.1155249749620755,0.1216828674077987,-1.0,-1.0,0.1149737073315514,0.1855577989058061,0.1148840263485908,0.1262910068035125,-1.0,0.1146370768547058,0.1122972890734672,-1.0,0.1127532124519348,-1.0,0.1126472130417823,0.1121433824300766,0.1168660223484039,-1.0,0.6209346652030945,0.4651510858765015,0.3740043101662939,-1.0,0.2590348124504089,0.4612056877877977,0.5425674311816693,0.6122861057519913,0.4600047369798024,0.5455086956153045,-1.0,-1.0,0.4348626501030392,0.4658524123105136,0.6800760626792908,0.6402745842933655,-1.0,0.6389232277870178,0.5296501517295837,-1.0,0.2526549398899078,-1.0,0.5626049935817719,0.4295923709869385,0.23035529255867,-1.0
26,GOOGL.OQ,2020-Oct-29,0.2470209494390244,0.1505864897651608,0.3419855986666666,0.1528880721,0.290736401,0.2422949546756756,0.070131946804878,0.0400599200746789,0.0532267698333333,0.0479276742,0.0880753669999999,0.0681921175945946,0.6828471007317073,0.1500014707380858,0.6047876361111111,0.799184232,0.6211882700000001,0.6895129202702703,0.1768890091463414,0.1614364789599917,0.2887588411666667,0.1049604,0.20266103525,0.1741028441621621,0.3329881001263857,0.4800844639539718,0.3755022585391998,0.2326743900775909,0.3743053879588842,-1.0,-1.0,-1,0.0753919002600013,0.0723485280759632,0.0619388055056333,0.0679052043706178,0.0625756324734538,-1.0,-1.0,-1,0.591619960963726,0.4475669935345649,0.562558913230896,0.6994204521179199,0.5631189793348312,-1.0,-1.0,-1,0.257596199400723,0.4077359437942505,0.313563472032547,0.1647691875696182,0.3117297692224383,-1.0,-1.0,-1,26,0.2597835958003998,0.3590134217821318,0.4170417257330634,-1.0,-1.0,0.3395822481675581,0.4705863677793079,0.3870908617973327,0.4806660811106364,0.3293583442767461,-1.0,-1.0,0.5049536840783225,0.4388036153146198,0.1800441570580005,-1.0,0.5316091775894165,0.1914288103580474,0.6543852090835571,-1.0,-1.0,-1.0,0.3307972550392151,-1.0,0.6179011464118958,-1.0,0.1192817017436027,0.1105650076321486,0.1630701033229177,-1.0,-1.0,0.1578741527416489,0.1054360551966561,0.1201153993606567,0.1132270817955335,0.1172812349266476,-1.0,-1.0,0.1134534171885914,0.1183883494564465,0.1181509926915168,-1.0,0.1128781363368034,0.1869587004184723,0.1144353002309799,-1.0,-1.0,-1.0,0.1131461784243583,-1.0,0.1157814934849739,-1.0,0.6209346652030945,0.530421551959268,0.4198881570588458,-1.0,-1.0,0.5025436011227694,0.4239775869581434,0.4927937388420105,0.4061068370938301,0.5533604081030246,-1.0,-1.0,0.3815928962495591,0.4428080235208784,0.7018048524856567,-1.0,0.3555126786231994,0.6216124296188354,0.2311794608831405,-1.0,-1.0,-1.0,0.556056559085846,-1.0,0.2663173303008079,-1.0
27,GOOGL.OQ,2021-Apr-27,0.2678493081538461,0.1269282759606649,0.3435738368421052,0.1993148231111111,0.33555295,0.2578928902352941,0.0858092172051282,0.0627357817748814,0.0677449804736842,0.0928130844444444,0.0706257429999999,0.0880420810588235,0.6463414784615384,0.1243080606718337,0.5886811873684211,0.7078720944444444,0.593821332,0.6540650294117648,0.1820400941589743,0.156973364978035,0.2758288630105263,0.1065017378888888,0.26492720844,0.1698508126470588,0.4246384451786677,0.3657281249761581,0.4585821032524108,0.1792523749172687,0.3402706626802683,-1.0,-1.0,-1,0.0551944952458143,0.0543331410735845,0.0634555537253617,0.083346489816904,0.0552658212836831,-1.0,-1.0,-1,0.5201670825481415,0.5799387792746226,0.4779623672366142,0.737401157617569,0.6044635251164436,-1.0,-1.0,-1,0.3694439480702082,0.3113949845234553,0.3951265513896942,0.0959058851003646,0.285004848614335,-1.0,-1.0,-1,27,0.2672655694186687,0.3126338923519308,0.415009973045343,-1.0,-1.0,0.3349974701801936,0.3997569592560039,0.3302782475948334,0.6239368915557861,0.2880039351141971,-1.0,-1.0,0.4652816094458103,0.5049598753452301,0.2049976736307144,0.2334344238042831,0.3511265069246292,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6517356634140015,-1.0,0.1207634266465902,0.1230000453916463,0.1386631402927331,-1.0,-1.0,0.1183208036753866,0.1453299741534625,0.1214518174529075,0.1122165396809578,0.1331125760208005,-1.0,-1.0,0.142216756939888,0.1133702866733074,0.1166389286518096,0.1262910068035125,0.1127085722982883,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1144528612494468,-1.0,0.611970990896225,0.5643660439686342,0.4463268690384351,-1.0,-1.0,0.5466817203495238,0.4549130595782223,0.5482699275016785,0.263846606016159,0.5788834781750388,-1.0,-1.0,0.3925016174713771,0.3816698238253593,0.6783633828163147,0.6402745842933655,0.5361649096012115,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2338114529848098,-1.0
28,GOOGL.OQ,2021-Feb-02,0.2723361936111111,0.1094892671973308,0.3381127817647059,0.23947987375,0.360043302,0.2581898858064516,0.0776680568333333,0.0434336064129792,0.0696457532941176,0.054626121625,0.0738677396,0.0782810112258064,0.6499957511111112,0.1107604187459175,0.5922414688235295,0.70589400375,0.56608896,0.663529104516129,0.194668138,0.1244221974198682,0.2684670296470588,0.1848537545,0.2861755538,0.1799088773870967,0.3077391733725865,0.3849325478076935,0.4385402997334798,0.2686541154980659,0.4962900429964065,-1.0,-1.0,-1,0.0988543778657912,0.1136538758873939,0.0619144116838772,0.0910878814756869,0.0664194440469145,-1.0,-1.0,-1,0.5934064388275146,0.5014135539531708,0.4995453109343846,0.6402579993009567,0.4372905418276787,-1.0,-1.0,-1,0.2088848004738489,0.2712786793708801,0.3766258805990219,0.1775662282016127,0.4298705831170082,-1.0,-1.0,-1,28,0.2597835958003998,0.3559978028823589,0.4320380729436874,-1.0,-1.0,0.4047893990169872,0.4579247017701467,-1.0,0.3427458703517914,0.3273053169250488,-1.0,-1.0,0.4265002390513053,0.4083299875259399,0.2013539920250574,0.2334344238042831,0.5096478462219238,-1.0,0.2798762619495392,-1.0,-1.0,0.5692050457000732,-1.0,0.4017345905303955,0.6561061143875122,-1.0,0.1192817017436027,0.1446485424350048,0.1768777713179588,-1.0,-1.0,0.1242730766534805,0.1184188549717267,-1.0,0.1128963213413953,0.1161651708758794,-1.0,-1.0,0.1358091905713081,0.1356583818793297,0.1356940989693006,0.1262910068035125,0.1122716764609019,-1.0,0.1140915155410766,-1.0,-1.0,0.1516900658607483,-1.0,0.1130507215857505,0.1157083958387374,-1.0,0.6209346652030945,0.4993536472320556,0.3910841485857964,-1.0,-1.0,0.4709374809806997,0.4236564417680105,-1.0,0.5443578064441681,0.556529503602248,-1.0,-1.0,0.4376905560493469,0.4560116305947304,0.6629519065221151,0.6402745842933655,0.3780804574489593,-1.0,0.6060321927070618,-1.0,-1.0,0.2791047990322113,-1.0,0.4852146506309509,0.2281854599714279,-1.0
29,GOOGL.OQ,2021-Jul-27,0.2660002261627907,0.1252245263316865,0.3234540220833333,0.199142533125,0.3186211520000001,0.2590764201315789,0.0685697202093023,0.0414126000937065,0.0588742517499999,0.046070230625,0.0733077302,0.0679462978421052,0.6654300502325582,0.1216738434328604,0.6176717195833333,0.75478725,0.608071114,0.6729772786842104,0.1974305078,0.1413783946709101,0.2645797739333334,0.153072300625,0.24531342688,0.1911301237105263,0.3842809163033962,0.3833997286856174,0.4409593641757965,0.1570261344313621,0.3113065619642536,-1.0,-1.0,-1,0.0523457387462257,0.0629187054000794,0.066256484016776,0.0781187340617179,0.0644624995378155,-1.0,-1.0,-1,0.563373290002346,0.5536815300583839,0.492784135043621,0.7648551166057587,0.6242309336860975,-1.0,-1.0,-1,0.3319352101534605,0.3204810582101345,0.374702900648117,0.0789074040949344,0.2468440728262066,-1.0,-1.0,-1,29,0.2597835958003998,0.3685049696548565,0.3729994562340946,-1.0,0.1957834064960479,0.2207212634384632,0.3375141691593897,0.4896581172943115,0.6250532865524292,0.3288946173464258,0.2115306407213211,-1.0,0.5205254927277565,0.3810902883609136,0.2770748296752572,0.2334344238042831,0.4092409648001194,0.3717157300561666,-1.0,0.2643065452575683,0.3496468514204025,-1.0,-1.0,0.2509877383708954,0.6578922271728516,-1.0,0.1192817017436027,0.1168078801569503,0.1482752797807135,-1.0,0.1200263127684593,0.1965445540845394,0.1051904800392332,0.1133839040994644,0.1124367415904998,0.1126865960347155,0.5638678073883057,-1.0,0.1128977067768573,0.1202777897318204,0.1062645856291055,0.1262910068035125,0.1170603893697261,0.1213506115600466,-1.0,0.1333398073911667,0.1272194385528564,-1.0,-1.0,0.1130798161029815,0.1168591454625129,-1.0,0.6209346652030945,0.5146871321910137,0.4787252414517286,-1.0,0.6841902732849121,0.5827341601252556,0.5572953550588517,0.3969579935073852,0.2625099420547485,0.558418778081735,0.2246015518903732,-1.0,0.3665767848491669,0.4986319104830424,0.6166605800390244,0.6402745842933655,0.4736986309289932,0.5069336369633675,-1.0,0.6023536324501038,0.5231336802244186,-1.0,-1.0,0.635932445526123,0.2252485752105713,-1.0
